# Plain-language descriptions for the canonical skill vocabulary — the third side of
# the same slugs labels.go names and dictionaries.go resolves. Tab-separated:
# canonical-slug<TAB>description. Blank lines and '#' comments are skipped.
#
# Drafted by cmd/gen-skill-descriptions and edited by a human before merge. Nothing
# here is generated at request time; see descriptions.go.
#
# Every entry opens with the term itself. The model's drafts often opened "It is a…",
# which reads fine under the page's own heading and says nothing at all as a search
# snippet or in an assistant's answer — and being quotable out of context is half of
# why this dictionary exists.
sftp	SFTP is a network protocol used for securely transferring and managing files over a network. It uses encryption to ensure that data remains private and protected during transmission.
simulink	Simulink is a graphical block diagram environment for modeling, simulating, and analyzing multidomain dynamic systems and embedded systems.
vhdl	VHDL is a hardware description language used to model the behavior and structure of digital electronic systems. It is commonly employed in the design of field-programmable gate arrays and application-specific integrated circuits.
parquet	Parquet is a columnar storage file format designed to provide efficient data compression and encoding for large data sets.
sccm	SCCM is a systems management software tool that allows administrators to deploy software, manage updates, and control security settings across a network of computers.
container-security	Container Security is a set of practices and tools used to protect containerized applications and infrastructure from vulnerabilities and threats. It is employed to secure the software supply chain, images, and runtime environments throughout the application lifecycle.
neo4j	Neo4j is a graph database that stores data as nodes connected by relationships instead of in tables. It is used to manage and query highly connected data structures found in social networks, recommendation engines, and fraud detection systems.
dfars	Dfars is a set of cybersecurity regulations that requires Department of Defense contractors to implement specific security controls to safeguard sensitive government information.
labview	LabVIEW is a visual programming language and development environment used for building applications that automate test systems, control hardware, and analyze measurement data.
as9100	AS9100 is a quality management standard that defines requirements for aerospace, space, and defense organizations to ensure product safety and reliability.
cmmc	CMMC is a cybersecurity certification framework used by the U.S. Department of Defense to verify that contractors protect sensitive government information.
quantization	Quantization is a machine learning optimization technique that reduces the precision of numbers used to represent model parameters, resulting in smaller file sizes and faster inference speeds.
salesforce-marketing-cloud	Salesforce Marketing Cloud is a digital marketing platform used for managing customer journeys and delivering advertising campaigns across channels such as email, mobile, social media, and web.
adobe-analytics	Adobe Analytics is a web analytics platform that enables organizations to collect, analyze, and report on customer interaction data across websites and mobile applications.
airtable	Airtable is a cloud-based platform that combines a spreadsheet interface with a relational database. It is used for organizing data, managing projects, and building custom business applications.
smart-contracts	Smart Contracts are self-executing programs stored on a blockchain that automatically enforce and execute the terms of an agreement when specific conditions are met.
nessus	Nessus is a vulnerability scanner that inspects computer systems and networks to detect security weaknesses.
successfactors	SuccessFactors is a cloud-based human capital management suite used to handle core human resources functions such as payroll, talent management, and employee data.
jtag	JTAG is a standard hardware interface used for testing and debugging printed circuit boards and embedded systems. It allows engineers to verify connections, program microcontrollers, and inspect the internal state of a chip.
asic	Asic is a type of integrated circuit customized for a specific use case rather than intended for general-purpose computing, often optimized for tasks like cryptocurrency mining or signal processing.
triton	Triton is an inference server designed to deploy and scale artificial intelligence models in production environments.
eventbridge	EventBridge is a serverless event bus service that connects applications together using events generated from software, integrated Software-as-a-Service applications, and AWS services.
talend	Talend is a data integration platform that provides tools for connecting, extracting, transforming, and loading data between different systems and applications.
testng	TestNG is a testing framework for the Java programming language used to automate and organize test cases, supporting features like data-driven testing and parallel execution.
lwc	LWC is a programming framework used to build user interfaces and web components on the Salesforce platform using standard HTML and JavaScript.
iso-26262	Iso 26262 is a functional safety standard for the automotive industry. It defines requirements to prevent hazards caused by the malfunction of electrical and electronic systems in road vehicles.
klaviyo	Klaviyo is a marketing automation platform that allows businesses to manage email and SMS marketing campaigns and analyze customer data.
xcode	Xcode is an integrated development environment used to create software for macOS, iOS, iPadOS, watchOS, and tvOS. It includes tools for coding, testing, and debugging applications.
api-documentation	Api Documentation is technical documentation that describes the functions, endpoints, and requirements of an Application Programming Interface (API) for developers.
smartrecruiters	SmartRecruiters is a cloud-based recruiting platform that helps companies manage their hiring process by tracking applicants, posting jobs, and coordinating interviews.
jsp	JSP is a server-side technology used for creating dynamic web content that allows developers to embed Java code within HTML documents.
zustand	Zustand is a state management library for React that provides a simple and scalable API to manage global application state.
metabase	Metabase is an open-source business intelligence tool that allows users to query data from databases and create interactive dashboards and visualizations.
people-analytics	People Analytics is a data-driven business practice that uses statistical analysis to improve decision-making regarding recruitment, retention, and employee performance.
adobe-xd	Adobe XD is a vector-based user experience design tool used for creating and prototyping user interfaces for websites and mobile applications. It allows designers to build wireframes, interactive mockups, and share designs for collaboration.
dataverse	Dataverse is a Microsoft cloud data platform that securely stores and manages data for use within business applications.
teradata	Teradata is a relational database management system used for storing and analyzing large volumes of data, commonly employed in data warehousing environments.
requirements-elicitation	Requirements Elicitation is a process in software engineering focused on gathering the needs and constraints of stakeholders. It is used to clearly define what a system must do to satisfy business goals and user expectations.
wpf	WPF is a graphical user interface framework used to create desktop applications for the Windows operating system.
plc	Plc is an industrial computer used to control manufacturing processes and assembly lines. It processes input data from sensors to control machinery based on programmed instructions like ladder logic.
matplotlib	Matplotlib is a plotting library for the Python programming language used to create static, animated, and interactive visualizations from data.
windchill	Windchill is a product lifecycle management software that organizations use to manage product data and processes throughout the product's lifecycle from design through manufacturing and service.
vxlan	VXLAN is a network virtualization protocol that extends Layer 2 networks over a Layer 3 infrastructure. It is used to increase data center scalability by encapsulating Ethernet frames within UDP packets.
webflow	Webflow is a visual web development platform that allows users to design, build, and launch websites without writing code.
gainsight	Gainsight is a customer success platform that helps businesses reduce churn and increase revenue by managing customer relationships and analyzing product usage data.
osint	Osint is an intelligence methodology that involves collecting and analyzing information from publicly available sources to support security investigations or decision-making.
soldering	Soldering is a fabrication technique that uses a low-melting-point metal alloy to join electronic components to a printed circuit board. It is used to establish secure electrical and mechanical connections in hardware assembly.
uikit	Uikit is a modular front-end framework used for creating responsive and accessible web interfaces. It provides a collection of HTML, CSS, and JavaScript components to structure and style web pages.
vitest	Vitest is a unit testing framework for JavaScript and TypeScript projects used to verify that code functions as expected.
mailchimp	Mailchimp is an email marketing platform that allows businesses to manage mailing lists and create, send, and track email campaigns.
soapui	SoapUI is an open-source testing tool used for validating web services and application programming interfaces (APIs). It supports functional, security, and load testing for protocols such as SOAP and REST.
tiktok-ads	TikTok Ads is an advertising platform that enables businesses to create, manage, and display promotional content to users within the TikTok social media application.
rlhf	RLHF is a machine learning technique that uses human feedback to train a reward model which guides an artificial intelligence agent. It is used to align AI models with human intent by incorporating human evaluations into the training process.
pagerduty	PagerDuty is an incident management platform that aggregates alerts from monitoring tools to notify on-call staff of system issues. It is used by IT teams to track incidents from detection to resolution.
protobuf	Protobuf is a data serialization protocol used to efficiently encode structured data for transmission between different systems or storage. It allows developers to define data structures in a simple interface definition language and generates source code for various programming languages.
linkedin-ads	LinkedIn Ads is an advertising platform that enables businesses to create and display sponsored content to users of the LinkedIn social network. It is used to target professional audiences based on job titles, industries, and skills for marketing purposes.
contract-drafting	Contract drafting is a legal process involving the creation of written documents that define the terms and conditions of an agreement between parties.
milvus	Milvus is an open-source vector database designed to store, index, and manage massive embedding vectors generated by machine learning models. It is used to power similarity search and artificial intelligence applications across large-scale unstructured data.
screaming-frog	Screaming Frog is a desktop application that crawls websites to collect data for technical SEO audits, such as broken links and missing metadata.
qdrant	Qdrant is a vector database used for storing, indexing, and searching vector embeddings to enable similarity search and retrieval in artificial intelligence applications.
sap-hana	SAP HANA is an in-memory database and application platform that allows businesses to process transactions and analyze data in real time.
spss	SPSS is a statistical software package used for analyzing data and managing survey information. It provides tools for data mining, text analytics, and statistical modeling.
activemq	ActiveMQ is an open-source message broker that enables communication between different applications or services by transmitting messages.
professional-scrum-master	Professional Scrum Master is a certification that validates a professional's knowledge of the Scrum framework and their ability to fulfill the Scrum Master role.
talent-sourcing	Talent Sourcing is a recruitment process focused on actively identifying and attracting potential candidates to fill job vacancies. It is used to build a pipeline of qualified talent by locating individuals who are not necessarily applying through standard channels.
bamboohr	BambooHR is a cloud-based human resources information system used to manage employee data, payroll, benefits, and hiring processes.
generative-engine-optimization	Generative Engine Optimization is a digital marketing practice that involves tailoring web content to be cited as a source within the AI-generated responses provided by modern search engines.
logstash	Logstash is a server-side data processing pipeline that ingests data from multiple sources, transforms it, and sends it to a stash such as Elasticsearch.
after-effects	After Effects is a digital visual effects and motion graphics software application used for creating animations and modifying video content in post-production.
nagios	Nagios is an open-source IT infrastructure monitoring system that tracks the health of servers, networks, and applications. It notifies administrators of failures or operational issues.
sysml	SysML is a general-purpose modeling language used in systems engineering to design, analyze, and verify complex systems.
link-building	Link Building is a search engine optimization technique used to acquire hyperlinks from other websites to a specific page, thereby improving its visibility and ranking in search results.
solidity	Solidity is a programming language used for writing smart contracts that execute on blockchain platforms like Ethereum.
webgl	WebGL is a JavaScript API that renders interactive 2D and 3D graphics within any compatible web browser without the use of plug-ins.
contentful	Contentful is a headless content management system that enables users to create, manage, and distribute content to websites, mobile apps, and other digital platforms via APIs.
sprout-social	Sprout Social is a cloud-based social media management platform used by businesses to publish content, monitor online conversations, and analyze performance across multiple social networks.
ticket-resolution	Ticket Resolution is a support process that involves investigating, fixing, and closing a user's reported issue or request. It is used by IT and help desk teams to manage the lifecycle of a support ticket from start to finish.
seaborn	Seaborn is a Python data visualization library used for creating statistical graphics and drawing informative charts from datasets.
nmap	Nmap is a network scanner used to discover devices on a computer network and identify the services and operating systems they run.
influxdb	InfluxDB is a time-series database used for collecting, storing, and querying time-stamped data such as application metrics and IoT sensor readings.
sap-mm	SAP MM is an ERP module that handles material management and inventory operations. It manages the procurement of goods and services and tracks stock levels.
snowpark	Snowpark is a developer framework that enables users to write data processing code in languages such as Python, Java, and Scala directly within the Snowflake cloud data platform.
ionic	Ionic is an open-source software development kit that allows developers to build cross-platform mobile applications using web technologies like HTML, CSS, and JavaScript.
gd-t	Gd T is a symbolic language used on engineering drawings to define the allowable limits of variation in a part's geometry.
thrift	Thrift is an interface definition language and binary communication protocol used to develop scalable cross-language services. It allows different programming languages to communicate with each other by generating code from a common definition of data types and service interfaces.
mobx	MobX is a state management library for JavaScript that uses functional reactive programming to automatically track changes in application data and update the user interface.
remix	Remix is a full-stack web framework used to build React applications with server-side rendering, nested routing, and efficient data loading.
ollama	Ollama is an open-source tool that allows users to run large language models locally on their own hardware.
can-bus	Can Bus is a vehicle bus standard that enables electronic control units and devices to communicate with each other without requiring a host computer.
yolo	YOLO is an object detection algorithm that processes images in real-time to identify and locate objects within a single pass.
creo	Creo is a family of 3D computer-aided design (CAD) software used for product design, engineering, and manufacturing. It enables users to create detailed 3D models, simulate product behavior, and generate technical drawings.
renewal-management	Renewal Management is a business process or software module that tracks the expiration of licenses and contracts to ensure timely renewals and prevent service interruptions.
timescaledb	TimescaleDB is an open-source time-series database built on PostgreSQL used for storing and querying time-stamped data.
xamarin	Xamarin is a cross-platform mobile application development framework that enables developers to use C# and .NET to build native apps for Android, iOS, and Windows from a single codebase.
cordova	Cordova is a mobile application development framework that allows developers to build mobile applications using standard web technologies like HTML, CSS, and JavaScript.
micronaut	Micronaut is a Java-based software framework used to build microservices and serverless applications with a focus on low memory consumption and fast startup times.
fortran	Fortran is a programming language used for scientific computing and numerical analysis. It is commonly utilized for complex mathematical simulations and calculations in physics and engineering.
cockroachdb	CockroachDB is a distributed SQL database that automatically scales and replicates data across multiple nodes. It is used to build resilient applications that require high availability and strong data consistency.
churn-prevention	Churn Prevention is a set of strategies used by businesses to stop customers from canceling subscriptions or discontinuing services.
containerd	Containerd is a container runtime that manages the execution and lifecycle of containers on a host system. It handles the transfer and storage of container images, manages their execution and supervision, and provides low-level interfaces for storage and networking.
developer-advocacy	Developer Advocacy is a professional role that bridges the gap between a company's technical teams and the external developer community. It is used to build relationships, create educational resources, and gather feedback to help developers successfully use the company's products.
customer-io	Customer.io is a marketing automation platform used to send automated emails, SMS, and push notifications based on user behavior.
haskell	Haskell is a purely functional programming language used for teaching, research, and developing applications where strong type safety and mathematical correctness are required.
testify	Testify is a testing toolkit for the Go programming language that provides a set of assertion methods and mocking utilities to help developers write unit tests.
apollo-io	Apollo Io is a data intelligence and sales engagement platform used to find, verify, and contact business leads. It combines a large database of professional contacts with tools for managing outbound email and calling campaigns.
erlang	Erlang is a general-purpose, concurrent programming language used for building scalable, fault-tolerant systems. It is commonly employed in telecommunications, banking, and instant messaging to ensure high availability.
wasm	WebAssembly is a binary instruction format that enables high-performance applications to run in web browsers by allowing code written in languages like C++ and Rust to execute at near-native speed.
zeplin	Zeplin is a design handoff tool that allows designers to share user interface designs with developers by providing them with generated code snippets, style guides, and assets.
concur	Concur is a travel and expense management software used by businesses to track employee spending, process reimbursements, and manage corporate travel bookings.
technical-screening	Technical screening is an evaluation method used during the hiring process to verify a candidate's technical skills and subject matter expertise. It serves to assess whether an applicant possesses the necessary practical abilities to perform a specific job role.
docs-as-code	Docs as Code is a methodology that treats technical documentation as software, writing content in text files and managing it with the same tools used for code. This practice allows teams to version control, review, and deploy documentation using standard software development workflows.
koa	Koa is a web framework for Node.js used to build web applications and APIs.
protopie	ProtoPie is a prototyping tool used to create interactive, high-fidelity models of mobile and web applications without writing code.
structured-authoring	Structured Authoring is a content creation methodology that enforces a consistent format using tags and defined rules, allowing information to be reused across multiple documents and output formats.
madcap-flare	MadCap Flare is a help authoring tool used to create, manage, and publish technical documentation across multiple output formats.
couchdb	CouchDB is a NoSQL database that stores data in JSON documents and utilizes a REST architecture. It is used for applications that require reliable data replication and offline synchronization capabilities.
customer-health-score	Customer Health Score is a metric used to quantify the stability and strength of a customer relationship by analyzing usage patterns and engagement to predict the likelihood of renewal.
pinot	Pinot is a real-time distributed analytics database designed for low-latency queries on large-scale datasets.
mitre-attack	MITRE ATT&CK is a knowledge base and framework that details cyber adversary tactics and techniques. It is used by cybersecurity professionals to understand, detect, and mitigate threats.
rhino	Rhino is a 3D modeling software used for creating and editing complex curves, surfaces, and solids. It is utilized in industries such as architecture, industrial design, and engineering to produce detailed 3D designs.
gorilla	Gorilla is a toolkit of libraries for the Go programming language used to develop web applications and services. It helps developers manage URL routing, secure sessions, and websocket connections.
sentence-transformers	Sentence Transformers is a Python framework that produces embeddings for text and images. It is used to measure semantic similarity for tasks like semantic search, clustering, and information retrieval.
mdm	MDM is an acronym postings use two ways: master data management, the practice of keeping one authoritative copy of core business records such as customers and products, and mobile device management, administering and securing the phones and laptops a company issues.
evm	EVM is an acronym postings use two ways: the Ethereum Virtual Machine, the runtime that executes smart contracts on Ethereum and the chains compatible with it, and earned value management, a project-control technique that measures progress by comparing work completed against budget and schedule.
davinci-resolve	DaVinci Resolve is a video post-production application combining editing, colour grading, visual effects and audio work in one program. It is the industry standard for colour grading in film and television.
final-cut-pro	Final Cut Pro is Apple's professional video editing application for macOS, used for cutting, colour correcting and delivering finished video.
capcut	CapCut is a video editing application built for short-form vertical video, widely used to produce social and user-generated content.
video-editing	Video editing is the craft of assembling recorded footage into a finished piece — cutting, sequencing, timing and mixing in sound and titles.
color-grading	Colour grading is the post-production step that sets the colour and tone of finished video, both to correct the footage and to give it a deliberate look.
storyboarding	Storyboarding is the practice of planning a video, animation or game sequence as a series of drawn frames before anything is shot or built.
cinema-4d	Cinema 4D is a 3D modelling, animation and rendering application from Maxon, used heavily for motion graphics and broadcast design.
zbrush	ZBrush is a digital sculpting application used to model high-detail 3D characters and organic shapes for games, film and 3D printing.
substance-painter	Substance 3D Painter is a texture painting application that paints materials directly onto 3D models, used to finish game and film assets.
substance-designer	Substance 3D Designer is a node-based application for authoring procedural materials and textures, which are then applied to 3D models in tools such as Substance 3D Painter.
houdini	Houdini is a procedural 3D application from SideFX, used for visual effects work such as simulations of fire, water, destruction and crowds.
godot	Godot is an open-source game engine for building 2D and 3D games, scripted in its own GDScript language or in C#.
